category,date,description_text,likes,num_reviews,review_score,title,user_name,views
In-Ear,"Aug 7, 2017","[ATTACH]

Specifications:

Driver(s): 3 Balanced Armature, 1xLows, 1xMids, 1xHighs
Sensitivity: 113 dB @ 1 kHz, 1mW
Frequency response: 5 Hz – 22...",0,1.0,5,1216.ears 3RM (Triple BA),Zelda,4K
Wireless,"Aug 30, 2017",Budget Bluetooth earphones.,0,1.0,3,TLife V8Pro,B9Scrambler,2K
Earbuds,"Aug 30, 2017",Sony foldable vertical earbuds.,0,1.0,4,Sony MDR-A21 Twin Turbo,sodasoda,3K
Universal Fit,"Aug 29, 2017","OVC H15 Earphones adopt advanced active noise cancelling technology and Patented Dual Driver Active design (6mm dynamic driver for music play,...",0,3.0,3.7,OVC H15 Active Noise Cancelling Earphones,ryanjsoo,8K
Custom,"Aug 28, 2017",[ATTACH],0,2.0,5,EarSonics EM10,flinkenick,8K
In-Ear,"Aug 26, 2017",Dual Symphonic driver IEM from Audio Technica,0,1.0,4,Audio-Technica ATH-LS70is,Killcomic,12K
Universal Fit,"Aug 25, 2017","Headphone type: over-the-ear
Frequency response: 15Hz-40kHz
Drive type: 1 dynamic + 2 balanced armature drivers
Impedance: 28Ω
Sensitivity:...",2,8.0,4.5,FiiO F9 Hybrid 3-way In-ear Monitors,ryanjsoo,47K
In-Ear,"Aug 24, 2017",Triple driver CIEM,0,1.0,5,Plunge Audio Analog Producer,SixthFall,5K
Universal Fit,"Aug 23, 2017","Affordable hybrid earphones with 1BA, 1DD",0,3.0,3.8,BGVP SGZ DN1,B9Scrambler,20K
Universal Fit,"Aug 22, 2017",Special Edition version of quad BA U4,0,1.0,5,64 Audio U4-SE,twister6,10K
In-Ear,"Aug 21, 2017",Bluetooth in-ear headset for mobile devices,0,0.0,0,Byron BT Wireless,bdusa,2K
On-Ear,"Aug 21, 2017","Audiophile hi-fi headphones, closed, optimized for portable players (2. Generation)",0,0.0,0,T 5 p,bdusa,848
On-Ear,"Aug 21, 2017","Audiophile Tesla Hi-Fi headphones, semi-open (2. Generation)",0,0.0,0,T 1,bdusa,893
In-Ear,"Aug 21, 2017",Premium Bluetooth in-ear headset for mobile devices,0,0.0,0,Byron BTA,bdusa,1K
On-Ear,"Aug 21, 2017",Versatile headphones making listening to music interactive with a maximum of flexibility.,0,0.0,0,Custom One Pro Plus,bdusa,1K
Universal Fit,"Aug 21, 2017","Specification

Model :BGVP DM5
Driver: 2 Balanced Armature + 2 Graphene Composite Dynamic Driver
Sensitivity: 120Db/mW
Impedance: 16ohm
Frequency...",0,4.0,3.8,BGVP DM5,audio123,19K
Over-Ear,"Sep 8, 2017","Style 	Open
Transducer Type 	Planar Magnetic
Magnetic Structure 	Linear Symmetry Magnets
Magnet Type 	Neodymium
Driver Size 	66mm
Maximum Power...",0,0.0,0,Monoprice Monolith m565,FastAndClean,2K
Custom,"Sep 8, 2017","Because we listen to our customers, we created the CT-6 with an arrange of 6 drivers to reach a unique Hi-Fi peak to satisfy your exquisite taste...",0,0.0,0,CT-6E Elite by Clear Tune Monitors,Castor Milano,704
Custom,"Sep 8, 2017","In pursue or perfection we created the CT-500 Elite, only to discover how rich and precise sound could be. Sophisticated and neat for your...",0,0.0,0,CT-500 Elite by Clear Tune Monitors,Castor Milano,662
Custom,"Sep 8, 2017",Better low frequency response and snappy highs define this quad-driver Custom In-Ear Monitor,0,0.0,0,CT-400 Pro by Clear Tune Monitors,Castor Milano,1K
Custom,"Sep 8, 2017","The CT-300 represents a great reliable monitor. The 3-way Crossover cleans and cuts the frequencies as neat as it gets toward the High, Mid and...",0,0.0,0,CT-300 Pro by Clear Tune Monitors,Castor Milano,839
Custom,"Sep 8, 2017",This Custom In-Ear Monitor is your gateway to better definition. It's two way crossover makes for a very balanced sound.,0,0.0,0,CT-200 by Clear Tune Monitors,Castor Milano,601
Custom,"Sep 8, 2017",The CT-100 is a Custom Fit In-Ear Monitor powered by a full frequency range balanced armature driver that delivers great solid sound straight to...,0,0.0,0,CT-100 by Clear Tune Monitors,Castor Milano,822
Custom,"Sep 7, 2017",A four Balanced Armature custom in-ear monitor tuned for neutrality,0,1.0,5,Empire Ears Spartan IV CIEM,PinkyPowers,5K
Universal Fit,"Sep 7, 2017","Vintage looks, modern quad-driver sound. A revolutionary concept. Powerful yet balanced. Make those old songs new again!",1,2.0,4.5,Vintage Series VS-4 by Clear Tune Monitors,Castor Milano,5K
Universal Fit,"Sep 7, 2017","Vintage looks, modern triple-driver sound. As powerful as it is beautiful, this triple-driver in-ear performs flawlessly in all situations. Clear...",0,0.0,0,Vintage Series VS-3 by Clear Tune Monitors,Castor Milano,1K
Universal Fit,"Sep 7, 2017","Vintage looks, modern dual-driver sound. If you're looking to enjoy long hours of listening to -or making- music, this 2-way universal fit in-ear...",0,3.0,4,Vintage Series VS-2 by Clear Tune Monitors,Castor Milano,6K
In-Ear,"Sep 7, 2017",Dual Dynamic Driver Units / 20 - 45KHz Wide Frequency Range,1,4.0,4.3,KZ ZSE,Viber,19K
Custom,"Sep 5, 2017",[ATTACH],0,2.0,5,Westone ES80,flinkenick,10K
Universal Fit,"Sep 5, 2017","Celebrating Cardas Audio’s 30th anniversary, the new A8 Ear Speaker has revised tuning from the original A8, with a beautiful black-chrome...",0,1.0,4,A8 Ear Speaker 30th Anniversary Edition,ryanjsoo,4K
Universal Fit,"Sep 4, 2017","EVERYWHERE ANC- Revolutionary noise cancelling not only reduces airplane, train, and car noise, but a much wider range of noise pollution for...",0,1.0,5,1MORE Dual Driver LTNG ANC In-Ear Headphones,moedawg140,6K
Universal Fit,"Sep 18, 2017",CHANNEL FREQUENCY DIVISION TECHNOLOGY: Provide high-performance audio transmission with virtual 5.1 channel stereo; Deliver the 360-degree sound...,0,1.0,2,Dodocool 3D DA131 5.1 Surround In-ear Earphones,ryanjsoo,2K
Universal Fit,"Sep 18, 2017",The latest collaboration of Oak village’s timber craftsmanship and Ocharaku’s finest sound engineering; Center cabinet is made of Japanese Zelkova...,0,0.0,0,Ocharaku Flat-4 Akakeyaki Plus,Binsterrrrr,587
Universal Fit,"Sep 17, 2017","Specifications
Product Name: AG2
Type: Universal-fit In-ear
Driver Configuration: 2 Balanced Armature Drivers
Impedance (1kHz): 30 ohms...",0,3.0,4.5,Audio Genetic AG2,audio123,8K
Universal Fit,"Sep 16, 2017",The BK is Shozy's newest high-end earbud featuring a driver imported from Japan and a customized OCC cable. They promise to combine the tonal...,0,3.0,4.5,Shozy BK Stardust,ryanjsoo,8K
Universal Fit,"Sep 16, 2017","Impedance: 23.1 Ω
    Diaphragm Diameter: 18.5 mm
    Magnet Type: Dual-Layer High Strength Neodymium
    Shell: 3D Printed Medical Grade Acrylic...",0,5.0,4.2,Unique Melody ME1,FastAndClean,15K
Universal Fit,"Sep 16, 2017","Specifications:

Driver(s): 8 Balanced Armature, 2xLows, 2xMids, 4xHighs
Sensitivity: 120 dB @ 1 kHz, 1mW
Frequency response: 10 Hz – 20 kHz...",0,1.0,5,1216.ears 8EV,Asakist,3K
Earbuds,"Sep 14, 2017","The new TOTL Earbud, K'S 300 Samsara Version",3,1.0,4.5,K'S 300 Samsara Version,Moonstar,8K
In-Ear,"Sep 13, 2017",HIGH-RESOLUTION IN-EAR HEADPHONES WITH DUAL PHASE PUSH-PULL DRIVERS,0,2.0,4.5,ATH-CKR100iS,iems0nly,15K
Universal Fit,"Sep 12, 2017","COMFORTABLE FIT FOR WORKOUT IN A LONGTIME - The over-ear TPE cables are ear shape memorized, soft and help keep these workout earbuds in place...",0,1.0,2.5,GEVO G3,alex2750,2K
Custom,"Sep 12, 2017","Viento-Reference: $ 1,485,000 ($1300 US) - 4 full range speakers, 4way passive crossover, bass / mid tone control switch",0,1.0,5,Hidition Viento-Reference,seamon,7K
Universal Fit,"Sep 10, 2017","The Monolith M300 in ear planar headphones are the perfect way to experience your music collection. Featuring a 28mm planar driver, these...",0,0.0,0,Monolith M300 In Ear Planar Earphones,ryanjsoo,3K
Headphones,"Sep 10, 2017",Our goal when designing the LCDi4 was to make the absolute best sounding in-ear experience. We took our award winning LCD-4 design and scaled it...,1,3.0,4.8,Audeze LCDi4 In-Ear Headphones,Trogdor,23K
Custom,"Sep 8, 2017",Five-driver Custom In-Ear Monitor embracing the warmth of wood,0,0.0,0,Wood Legit Series WLS-5 by Clear Tune Monitors,Castor Milano,794
Custom,"Sep 8, 2017",Quad-driver Custom In-Ear Monitor embracing the warmth of wood,0,0.0,0,Wood Legit Series WLS-4 by Clear Tune Monitors,Castor Milano,474
Custom,"Sep 8, 2017",Triple-driver Custom In-Ear Monitor embracing the warmth of wood,0,0.0,0,Wood Legit Series WLS-3 by Clear Tune Monitors,Castor Milano,539
Earbuds,"Oct 4, 2017","HE 150PRO

Sensitivity: 103dB / mW
Headphones sound principle: Dynamic driver
Impedance: 150Ω
Frequency response range: 20-20000Hz
Plug : 3.5mm...",0,5.0,4.4,HE 150PRO by HE Hi-Fi End,audio123,11K
Universal Fit,"Oct 2, 2017","Part of Final's emergence into the dynamic earphone domain, the new E2000 earphones have been developed to provide high-resolution sound in an...",0,4.0,4.8,Final Audio E2000,ryanjsoo,22K
Headphones,"Sep 30, 2017",Rose Technica Mini series flagship iem.,0,0.0,0,Rose Mini6 6BA IEM,ryanjsoo,3K
In-Ear,"Sep 28, 2017",TONEKING Nine Tail In Ear Earphone Monitor Dynamic Driver Metal Headphone HIFI Fever MMCX Earphone With filter,0,2.0,4.8,Toneking Nine Tail,crabdog,13K
Universal Fit,"Sep 27, 2017",Single Dynamic Driver IEM,1,3.0,4.7,Acoustune HS1551 CU,alffla,14K
Universal Fit,"Sep 27, 2017","Truly wireless bluetooth IEM with charging case, playback time 2-3 hours per charge with 3 charges in case.  Built in microphone and simple...",0,1.0,3.5,ENOD Mini Ring,ustinj,4K
Noise-Canceling,"Sep 26, 2017","COMPANY: Ashdown Engineering – Meters Music
MODEL: OV-1 Headphones
TYPE: Closed, dynamic with ANC (Active Noise Cancelling) and VU meters",0,1.0,4,Meters by Ashdown Engineering – OV-1 Headphones,TravAndAlex,7K
Wireless,"Sep 26, 2017",Truly wireless earbuds with a bass-heavy sound,0,1.0,4,Q29 Pro Wireless Earbuds,Peddler,7K
Noise-Canceling,"Sep 25, 2017",Comfortable and light weight set of portable over ear headphones with great ANC functionality and sound.,0,1.0,4.5,Positive Vibes Voodoo ANC Over Ear Headphones,slowpickr,2K
Wireless,"Sep 25, 2017",V203 Bluetooth Headphones,0,1.0,4,iDeaUSA AtomicX V203,crabdog,5K
Universal Fit,"Sep 25, 2017",The Hibiki is a special collaboration between the manufacturers Shozy and Advanced AcousticWerkes. It houses one proprietary dynamic driver per...,0,5.0,4,AAW x Shozy Hibiki,HiFiChris,24K
Universal Fit,"Sep 22, 2017","Exciting All New Hybrid Design – Emotionally Engaging and Highly Resolving. Designed and hand assembled in Portland, Oregon USA",0,7.0,4.6,Campfire Audio Polaris,ryanjsoo,25K
Custom,"Sep 22, 2017","The ES50’s five masterfully tuned balanced armature drivers deliver smooth, translucent and detailed sound.",0,1.0,4.5,Westone ES50,JohnnyBlaze554,3K
Over-Ear,"Sep 19, 2017","Closed-back, full-size portable headphones with wood cups.",0,1.0,5,DD Audio DXB-04,PinkyPowers,5K
Universal Fit,"Sep 19, 2017","""One of the highest-grade canal type headphones produced by Ocharaku, a collaborative product between Ocharaku and OAK VILLAGE - a woodcrafts...",0,1.0,4,Ocharaku Flat4-KEYAKI Plus,jinxy245,5K
Universal Fit,"Oct 14, 2017",Universal fit IEM,0,1.0,5,Blue Ever Blue 2000EX,H T T,3K
Earbuds,"Oct 13, 2017",The new released 300 Ohm high impedance earbud of the Brand TY Hi-Z,0,3.0,3.7,TY Hi-Z F300M Earbud,Moonstar,8K
Universal Fit,"Oct 12, 2017","Building on the groundbreaking design of the Pinnacle P1, the P2 makes high fidelity more accessible than ever with a phone-friendly low-impedance...",0,5.0,4.2,Mee audio Pinnacle P2 High Fidelity Audiophile In-ear,ryanjsoo,20K
Universal Fit,"Oct 12, 2017",Premium Hybrid In-Ear headphones,0,2.0,4.8,Dynamic Motion DM200H,crabdog,6K
Universal Fit,"Oct 11, 2017","[Powerful and Beautiful Sound] Crisp and brittle treble, deeply and viscerally bass. Noise isolating earphones provides you a wonderful listening...",0,1.0,3,IEGeek EP001,alex2750,1K
Universal Fit,"Oct 11, 2017",Single Myrinx dynamic driver in-ear headphone,0,1.0,4.5,Acoustune HS1501 AL,MrOTL,3K
Universal Fit,"Oct 11, 2017","Description

SERIES 2 equipped with self-divided 12mm dual magnetic circuit graphene dynamic driver, N52 high-strength magnets, titanium-plated...",0,3.0,3.8,TFZ SERIES 2,audio123,47K
Universal Fit,"Oct 10, 2017",'Custom' Universal Fit Triple Driver,0,4.0,4.9,Massdrop Plus,shotgunshane,36K
Universal Fit,"Oct 10, 2017",The EN700 Pro is the final release by Simgot in the EN700 series.  It features a single 10mm polymer composite titanium plated diaphragm dynamic...,0,17.0,4.3,Simgot EN700 Pro,Brooko,33K
Wireless,"Oct 6, 2017",Bluetooth In ear headphones,0,1.0,3,Syllable D9 In ear,Wiljen,9K
In-Ear,"Oct 6, 2017","The B400 is a 4 armature powered earphone that is 3D printed and assembled in house by Brainwavz.
[ATTACH] 

Specifications:

Drivers : Quad...",0,10.0,4.5,Brainwavz B400 - Quad Balanced Armature Earphones,jant71,49K
Sport,"Oct 6, 2017",Bluetooth in ear headphones,0,1.0,4,LyreBeats-S1,Ebsound,2K
Universal Fit,"Oct 5, 2017",KZ ZS6 Custom-built Hybrid HiFi In-ear Earphones,3,14.0,4.4,KZ Zs6,Wiljen,99K
In-Ear,"Oct 5, 2017",The new flagship of the Company Whizzer with it's 10mm Beryllium Driver.,7,5.0,4.1,Whizzer Haydn A15 Pro,Moonstar,17K
Universal Fit,"Oct 5, 2017",Tuned to perfection using IMR's custom 13mm Ceramic hybrid driver unit.,0,12.0,4.5,IMR Acoustics R1,AudioJunki3,26K
Headphones,"Nov 6, 2017","The ZMF Auteur is the epitome of ZMF Headphones craftsmanship, sound and style. Our first open back headphone takes musicality and engagement and...",0,0.0,0,ZMF Auteur,Gym_Turtle,771
Universal Fit,"Nov 6, 2017",2BA+Dyanmic Driver Hybrid Audiophile MMCX In-ear Monitor,0,4.0,3.8,FIDUE VIRGO A85,ryanjsoo,8K
Over-Ear,"Nov 5, 2017",Sennheiser's new addition to their 600 series of dynamic-driver headphones,0,5.0,4.3,Sennheiser HD 660 S,Aornic,74K
Universal Fit,"Nov 4, 2017",In-Ear Earphones with Detachable Cables,0,1.0,4,TFZ My Love II,B9Scrambler,12K
Over-Ear,"Nov 3, 2017",Budget king Monoprice 8323 goes wireless with aptX,0,0.0,0,Monoprice 24735 Premium Hi-Fi DJ Style Over-the-Ear Pro Bluetooth (8323 with Bluetooth),trellus,2K
Over-Ear,"Nov 1, 2017","Planar Magnetics Like You’ve Never Seen Before

The Massdrop x HIFIMAN HE4XX: a pair of high-efficiency, open-back planar magnetics that don’t...",0,3.0,3.7,Massdrop X Hifiman HE 4XX,Mshenay,31K
Wireless,"Oct 31, 2017","These expertly crafted headphones, engineered for maximum listening comfort, provide unprecedented audio technology.",0,1.0,3.5,Phiaton BT 460 Black Wireless Touch Interface Headphones with Microphone,ryanjsoo,2K
On-Ear,"Oct 30, 2017",On ear headphones with metal shells and 40mm drivers,0,1.0,3.5,TFZ My Love LTD,B9Scrambler,3K
Over-Ear,"Oct 24, 2017",Meze 99 Neo Review,0,1.0,4.5,Meze 99 Neo,AudioE,2K
Universal Fit,"Oct 23, 2017",Dual-dynamic universal fit earphone with MMCX removable cables.,0,11.0,4.3,TinAudio T2,B9Scrambler,92K
Universal Fit,"Oct 21, 2017",The flawed hero...,1,1.0,4,Westone umPro50,jgosroc,2K
In-Ear,"Oct 20, 2017",The AZLA-01R is the first IEM with Infinity Sound Technology™ and Bulls Eye Driver™...,0,1.0,4.5,AZLA-01R,Moonstar,9K
In-Ear,"Oct 17, 2017","MRY6 shell is made by imported CNC machine diamond knife arc cutting process, the details have been improved, the surface treatment is laser...",0,2.0,3.3,BGVP BKYT MRY6,crabdog,3K
In-Ear,"Oct 17, 2017","Magnet Attraction Bluetooth 4.1 Headset
 Sports Headphones with Mic On-ear Control",0,1.0,5,Awei AK8,Viber,12K
Noise-Canceling,"Oct 15, 2017","Active Noise Cancelling Technology: Reduce noise by 23 to 25 dB. Great for travel, work or anywhere you want to be focused.
High Fidelity Audio:...",1,1.0,4,Tsumbay TS-BH05 Wireless Headphone Active Noise Cancelling Bluetooth Headphones,alex2750,3K
Universal Fit,"Nov 21, 2017",A bass boosted Bluetooth in-ear with an interesting charging setup.,0,1.0,3.5,SmartOmi Q5,Wiljen,3K
Universal Fit,"Nov 21, 2017",Miniature in ear Bluetooth earphone,0,1.0,4.5,SmartOmi ACE,Wiljen,4K
Universal Fit,"Nov 21, 2017",bluetooth in ear headphones,0,1.0,2,Riversong AirX 2 Wireless earphones,Wiljen,3K
Wireless,"Nov 19, 2017","Flimsy, Uncomfortable, Cheap-Looking Wireless Headphones? This Is The End Of An Era

Tired of tangled cables, poor sound quality and or cumbersome...",0,1.0,4,Elepawl EP6 Noise Cancelling Wireless Bluetooth Headphones,alex2750,4K
Over-Ear,"Nov 18, 2017","Mahogany and Maple, classic tone woods married in audio bliss. The GS2000e combines them in the same manner that luthiers have done for centuries,...",0,1.0,5,Grado Labs - GS2000e,Uri Cohen,5K
Over-Ear,"Nov 18, 2017",Thank you @Todd of Todd the Vinyl Junkie for the chance to audition these world class cans!,1,0.0,0,Focal Elear,Blueshound24,2K
In-Ear,"Nov 17, 2017",Tia Fourte' and U18 Tzar US Tour,0,0.0,0,64 Audio Review with Tia Fourte' and U18 Tzar,Blueshound24,3K
Earbuds,"Nov 16, 2017","Model: TO65

Brand: MusicMaker TONEKING
Driver unit: 15.4mm Dynamic
Impedance: 65Ω
Sensitivity: 112dB/mW
Frequency range: 15-28000Hz
Plug: 3.5mm...",0,1.0,4,ToneKing T065,audio123,6K
Over-Ear,"Nov 14, 2017",Open-back Headphone with ZMF's Biocellulose Driver,1,4.0,4.6,ZMFheadphones Auteur,AxelCloris,12K
Over-Ear,"Nov 14, 2017",Planar magnetic headphones,1,2.0,4.3,ADVANCED GT-R,B9Scrambler,7K
Wireless,"Nov 14, 2017","Inexpensive bluetooth earbuds. Great sound quality, APTx and a truly excellent fit.  Well worth a look.",0,1.0,5,dodocool Bluetooth Headphones Wireless 4.1,Peddler,4K
Universal Fit,"Nov 10, 2017",Earsonics 5 driver UIEM.,0,1.0,5,Earsonics ES-5,Aerosphere,7K
Over-Ear,"Nov 9, 2017","As a premium product, the Edition 8 EX represents the current technical stage of development of ULTRASONE'S headphones. The Edition 8 EX stands...",0,1.0,4,Ultrasone Edition 8 EX,ostewart,4K
Universal Fit,"Nov 8, 2017",Triple Drivers - 2 balanced armature and separate dynamic driver deliver an extremely accurate listening experience with unsurpassed clarity from...,0,1.0,4.5,SIVGA SM002 Metal In Ear Monitor with Triple Drivers,alex2750,5K
Earbuds,"Nov 7, 2017","Model Number: MusicMaker ToneKing TO200
Transducer Principle: Alloy
Impedance: 200ohm
Sensitivity: 113dB
Frequency Response: 12Hz-32kHz
Length: 120cm",0,1.0,5,MusicMaker ToneKing TO200,theoutsider,11K
Earbuds,"Dec 6, 2017","Anker SoundBuds Slim+ Wireless Headphones, Bluetooth 4.1 Lightweight Stereo Earbuds with AptX Superior pure sound IPX5 Waterproof Sports Headset...",0,0.0,0,Anker Soundbuds Slim+ wireless headphones,pkshiu,11K
Universal Fit,"Dec 6, 2017","Headphone type: Hybrid IEM
Frequency response: 15Hz-40kHz
Drive type: 1 dynamic + dual balanced armature drivers (Knowles)
Impedance: 28Ω...",3,14.0,4.3,FiiO F9 Pro Hybrid Triple Driver IEM,Brooko,64K
Universal Fit,"Dec 5, 2017",A dual-driver hybrid IEM from Auglamour featuring removable cables and a unique build.,0,4.0,4.1,Auglamour RT-1,Cinder,16K
Custom,"Dec 5, 2017","The Fusion was designed to be a smooth blend of clarity and detail, with a warm yet transparent sound. The Fusion retains a more V-shaped curve...",0,1.0,4.5,Inearz Audio Fusion,crabdog,3K
Wireless,"Dec 3, 2017",Full-sized bluetooth headphone with superb build-quality and powerful sound.,0,1.0,4,V-Moda Crossfade Wireless,Peddler,3K
Earbuds,"Dec 2, 2017",Big Raw impactful and spacious...,0,1.0,3,NiceHCK  DIY MX760 Graphene (10-22000Hz),SweetEars,7K
Universal Fit,"Dec 2, 2017","Dual-BA in-ear from Korea with in-house developed and manufactured Balanced Armature drivers. TSST, the company behind the EARNiNE brand, is a...",0,6.0,4.3,EARNiNE EN210,HiFiChris,8K
